product_id,date,stock_received,damaged_stock,damage %,damaged_stock>stock_recieved
937542,20-Aug-2023,1,0,0.00,FALSE
490602,20-Aug-2023,1,2,2.00,TRUE
131136,20-Aug-2023,0,2,0.00,TRUE
644847,20-Aug-2023,4,0,0.00,FALSE
807452,20-Aug-2023,3,0,0.00,FALSE
461804,20-Aug-2023,0,2,0.00,TRUE
36412,20-Aug-2023,0,2,0.00,TRUE
18035,20-Aug-2023,1,0,0.00,FALSE
91670,20-Aug-2023,0,2,0.00,TRUE
144124,20-Aug-2023,4,0,0.00,FALSE
747801,20-Aug-2023,0,2,0.00,TRUE
589812,20-Aug-2023,1,0,0.00,FALSE
677542,20-Aug-2023,1,2,2.00,TRUE
604184,20-Aug-2023,3,0,0.00,FALSE
697683,20-Aug-2023,3,0,0.00,FALSE
894539,20-Aug-2023,4,2,0.50,FALSE
739448,20-Aug-2023,4,0,0.00,FALSE
700048,20-Aug-2023,0,2,0.00,TRUE
863930,20-Aug-2023,0,2,0.00,TRUE
385113,20-Aug-2023,0,2,0.00,TRUE
490939,20-Aug-2023,3,0,0.00,FALSE
803607,20-Aug-2023,3,0,0.00,FALSE
140489,20-Aug-2023,3,0,0.00,FALSE
859361,20-Aug-2023,1,2,2.00,TRUE
492958,20-Aug-2023,0,2,0.00,TRUE
684939,20-Aug-2023,0,2,0.00,TRUE
219598,20-Aug-2023,3,2,0.67,FALSE
140154,20-Aug-2023,1,0,0.00,FALSE
366066,20-Aug-2023,0,2,0.00,TRUE
600767,20-Aug-2023,3,0,0.00,FALSE
784827,20-Aug-2023,1,2,2.00,TRUE
51036,20-Aug-2023,0,2,0.00,TRUE
367391,20-Aug-2023,4,2,0.50,FALSE
927651,20-Aug-2023,3,0,0.00,FALSE
4452,20-Aug-2023,3,0,0.00,FALSE
440875,20-Aug-2023,0,2,0.00,TRUE
432617,20-Aug-2023,3,0,0.00,FALSE
57405,20-Aug-2023,0,2,0.00,TRUE
942001,20-Aug-2023,0,2,0.00,TRUE
585299,20-Aug-2023,3,2,0.67,FALSE
120385,20-Aug-2023,4,2,0.50,FALSE
661577,20-Aug-2023,3,2,0.67,FALSE
373536,20-Aug-2023,4,0,0.00,FALSE
537274,20-Aug-2023,4,0,0.00,FALSE
760828,20-Aug-2023,4,0,0.00,FALSE
723678,20-Aug-2023,0,2,0.00,TRUE
677169,20-Aug-2023,3,0,0.00,FALSE
706112,20-Aug-2023,3,0,0.00,FALSE
837480,20-Aug-2023,3,2,0.67,FALSE
566052,20-Aug-2023,3,0,0.00,FALSE
264803,20-Aug-2023,4,0,0.00,FALSE
851978,20-Aug-2023,3,0,0.00,FALSE
56589,20-Aug-2023,3,0,0.00,FALSE
33797,20-Aug-2023,0,2,0.00,TRUE
298985,20-Aug-2023,3,0,0.00,FALSE
679284,20-Aug-2023,0,2,0.00,TRUE
240179,20-Aug-2023,0,2,0.00,TRUE
673058,20-Aug-2023,0,2,0.00,TRUE
114414,20-Aug-2023,0,2,0.00,TRUE
11422,21-Aug-2023,3,2,0.67,FALSE
890623,21-Aug-2023,0,2,0.00,TRUE
812607,21-Aug-2023,3,0,0.00,FALSE
818990,21-Aug-2023,4,0,0.00,FALSE
77308,21-Aug-2023,3,0,0.00,FALSE
952124,21-Aug-2023,0,2,0.00,TRUE
376447,21-Aug-2023,4,2,0.50,FALSE
146840,21-Aug-2023,4,0,0.00,FALSE
888807,21-Aug-2023,3,0,0.00,FALSE
136533,21-Aug-2023,4,0,0.00,FALSE
714999,21-Aug-2023,0,2,0.00,TRUE
67197,21-Aug-2023,3,0,0.00,FALSE
880510,21-Aug-2023,0,2,0.00,TRUE
41853,21-Aug-2023,4,0,0.00,FALSE
891833,21-Aug-2023,4,0,0.00,FALSE
500739,21-Aug-2023,0,2,0.00,TRUE
500633,21-Aug-2023,3,0,0.00,FALSE
833557,21-Aug-2023,3,0,0.00,FALSE
324809,21-Aug-2023,1,0,0.00,FALSE
337168,21-Aug-2023,0,2,0.00,TRUE
455083,21-Aug-2023,0,2,0.00,TRUE
578097,21-Aug-2023,0,2,0.00,TRUE
487065,21-Aug-2023,3,2,0.67,FALSE
734789,21-Aug-2023,0,2,0.00,TRUE
949818,21-Aug-2023,4,0,0.00,FALSE
961614,21-Aug-2023,3,0,0.00,FALSE
361361,21-Aug-2023,0,2,0.00,TRUE
563740,21-Aug-2023,1,0,0.00,FALSE
378230,21-Aug-2023,3,0,0.00,FALSE
658389,21-Aug-2023,4,0,0.00,FALSE
762527,21-Aug-2023,1,0,0.00,FALSE
542300,21-Aug-2023,1,0,0.00,FALSE
602241,21-Aug-2023,3,0,0.00,FALSE
587420,21-Aug-2023,4,0,0.00,FALSE
914071,21-Aug-2023,0,2,0.00,TRUE
567671,21-Aug-2023,0,2,0.00,TRUE
319388,21-Aug-2023,4,0,0.00,FALSE
171602,21-Aug-2023,3,0,0.00,FALSE
60619,21-Aug-2023,3,2,0.67,FALSE
687218,21-Aug-2023,3,0,0.00,FALSE
194682,21-Aug-2023,3,0,0.00,FALSE
681063,21-Aug-2023,0,2,0.00,TRUE
300159,21-Aug-2023,0,2,0.00,TRUE
561860,21-Aug-2023,0,2,0.00,TRUE
712003,21-Aug-2023,3,0,0.00,FALSE
712307,21-Aug-2023,3,0,0.00,FALSE
513199,21-Aug-2023,0,2,0.00,TRUE
378676,21-Aug-2023,0,2,0.00,TRUE
890232,21-Aug-2023,3,0,0.00,FALSE
969851,21-Aug-2023,4,0,0.00,FALSE
33955,21-Aug-2023,4,0,0.00,FALSE
954722,21-Aug-2023,3,2,0.67,FALSE
606256,21-Aug-2023,0,2,0.00,TRUE
925482,21-Aug-2023,0,2,0.00,TRUE
611575,21-Aug-2023,3,0,0.00,FALSE
621677,21-Aug-2023,0,2,0.00,TRUE
306177,21-Aug-2023,3,0,0.00,FALSE
272170,21-Aug-2023,4,0,0.00,FALSE
692985,21-Aug-2023,3,0,0.00,FALSE
487931,21-Aug-2023,0,2,0.00,TRUE
876139,21-Aug-2023,4,0,0.00,FALSE
903336,21-Aug-2023,3,0,0.00,FALSE
120532,21-Aug-2023,3,0,0.00,FALSE
760684,21-Aug-2023,4,0,0.00,FALSE
354409,21-Aug-2023,4,0,0.00,FALSE
937542,21-Aug-2023,1,0,0.00,FALSE
490602,21-Aug-2023,4,0,0.00,FALSE
287070,21-Aug-2023,3,0,0.00,FALSE
327290,21-Aug-2023,1,2,2.00,TRUE
807452,21-Aug-2023,3,2,0.67,FALSE
461804,21-Aug-2023,0,2,0.00,TRUE
36412,21-Aug-2023,0,2,0.00,TRUE
94225,21-Aug-2023,0,2,0.00,TRUE
435929,21-Aug-2023,0,2,0.00,TRUE
820541,21-Aug-2023,3,0,0.00,FALSE
552496,21-Aug-2023,0,2,0.00,TRUE
455755,21-Aug-2023,0,2,0.00,TRUE
589812,21-Aug-2023,3,2,0.67,FALSE
677542,21-Aug-2023,3,0,0.00,FALSE
697683,21-Aug-2023,3,0,0.00,FALSE
968887,21-Aug-2023,0,2,0.00,TRUE
739448,21-Aug-2023,4,0,0.00,FALSE
700048,21-Aug-2023,0,2,0.00,TRUE
897083,21-Aug-2023,4,2,0.50,FALSE
365133,21-Aug-2023,4,0,0.00,FALSE
385113,21-Aug-2023,3,0,0.00,FALSE
112390,21-Aug-2023,0,2,0.00,TRUE
34200,21-Aug-2023,4,0,0.00,FALSE
753354,21-Aug-2023,3,0,0.00,FALSE
490939,21-Aug-2023,4,0,0.00,FALSE
124290,21-Aug-2023,0,2,0.00,TRUE
859361,21-Aug-2023,3,0,0.00,FALSE
219598,21-Aug-2023,0,2,0.00,TRUE
140154,21-Aug-2023,3,2,0.67,FALSE
449106,21-Aug-2023,3,0,0.00,FALSE
256051,21-Aug-2023,3,2,0.67,FALSE
615545,21-Aug-2023,4,2,0.50,FALSE
366066,21-Aug-2023,3,0,0.00,FALSE
784827,21-Aug-2023,3,0,0.00,FALSE
970529,21-Aug-2023,4,0,0.00,FALSE
820973,21-Aug-2023,3,0,0.00,FALSE
433521,21-Aug-2023,3,0,0.00,FALSE
4452,21-Aug-2023,3,0,0.00,FALSE
82484,21-Aug-2023,0,2,0.00,TRUE
432617,21-Aug-2023,3,0,0.00,FALSE
57405,21-Aug-2023,3,0,0.00,FALSE
707935,21-Aug-2023,3,0,0.00,FALSE
942001,21-Aug-2023,3,0,0.00,FALSE
585299,21-Aug-2023,3,0,0.00,FALSE
52729,21-Aug-2023,0,2,0.00,TRUE
373536,21-Aug-2023,3,2,0.67,FALSE
243235,21-Aug-2023,3,0,0.00,FALSE
564692,21-Aug-2023,0,2,0.00,TRUE
256783,21-Aug-2023,3,2,0.67,FALSE
537274,21-Aug-2023,0,2,0.00,TRUE
525531,21-Aug-2023,4,0,0.00,FALSE
757274,21-Aug-2023,0,2,0.00,TRUE
784673,21-Aug-2023,1,0,0.00,FALSE
425341,21-Aug-2023,0,2,0.00,TRUE
771228,21-Aug-2023,3,0,0.00,FALSE
760828,21-Aug-2023,3,0,0.00,FALSE
451812,21-Aug-2023,4,2,0.50,FALSE
837480,21-Aug-2023,4,0,0.00,FALSE
137909,21-Aug-2023,3,2,0.67,FALSE
799459,21-Aug-2023,0,2,0.00,TRUE
264803,21-Aug-2023,0,2,0.00,TRUE
56589,21-Aug-2023,0,2,0.00,TRUE
26060,21-Aug-2023,3,0,0.00,FALSE
33797,21-Aug-2023,3,2,0.67,FALSE
237083,21-Aug-2023,4,0,0.00,FALSE
298985,21-Aug-2023,0,2,0.00,TRUE
444361,21-Aug-2023,0,2,0.00,TRUE
679284,21-Aug-2023,3,0,0.00,FALSE
673058,21-Aug-2023,0,2,0.00,TRUE
114414,21-Aug-2023,3,0,0.00,FALSE
153019,22-Aug-2023,0,2,0.00,TRUE
848226,22-Aug-2023,4,0,0.00,FALSE
890623,22-Aug-2023,3,0,0.00,FALSE
965755,22-Aug-2023,4,0,0.00,FALSE
478531,22-Aug-2023,3,0,0.00,FALSE
812607,22-Aug-2023,1,0,0.00,FALSE
818990,22-Aug-2023,0,2,0.00,TRUE
14145,22-Aug-2023,0,2,0.00,TRUE
349294,22-Aug-2023,0,2,0.00,TRUE
847349,22-Aug-2023,0,2,0.00,TRUE
77308,22-Aug-2023,1,0,0.00,FALSE
552883,22-Aug-2023,0,2,0.00,TRUE
818522,22-Aug-2023,4,0,0.00,FALSE
376447,22-Aug-2023,1,2,2.00,TRUE
217710,22-Aug-2023,4,2,0.50,FALSE
382511,22-Aug-2023,3,0,0.00,FALSE
41853,22-Aug-2023,3,2,0.67,FALSE
741341,22-Aug-2023,0,2,0.00,TRUE
500739,22-Aug-2023,3,0,0.00,FALSE
500633,22-Aug-2023,3,2,0.67,FALSE
833557,22-Aug-2023,4,0,0.00,FALSE
324809,22-Aug-2023,3,0,0.00,FALSE
337168,22-Aug-2023,1,0,0.00,FALSE
883013,22-Aug-2023,0,2,0.00,TRUE
839170,22-Aug-2023,4,0,0.00,FALSE
578097,22-Aug-2023,0,2,0.00,TRUE
734789,22-Aug-2023,3,0,0.00,FALSE
949818,22-Aug-2023,4,0,0.00,FALSE
690565,22-Aug-2023,3,0,0.00,FALSE
291238,22-Aug-2023,0,2,0.00,TRUE
313754,22-Aug-2023,4,0,0.00,FALSE
378230,22-Aug-2023,3,0,0.00,FALSE
990993,22-Aug-2023,0,2,0.00,TRUE
952168,22-Aug-2023,3,2,0.67,FALSE
542300,22-Aug-2023,0,2,0.00,TRUE
587420,22-Aug-2023,4,0,0.00,FALSE
914071,22-Aug-2023,3,0,0.00,FALSE
991434,22-Aug-2023,4,2,0.50,FALSE
540618,22-Aug-2023,1,0,0.00,FALSE
171602,22-Aug-2023,1,0,0.00,FALSE
107548,22-Aug-2023,0,2,0.00,TRUE
687218,22-Aug-2023,3,0,0.00,FALSE
681063,22-Aug-2023,3,2,0.67,FALSE
679321,22-Aug-2023,4,2,0.50,FALSE
300159,22-Aug-2023,3,0,0.00,FALSE
667163,22-Aug-2023,0,2,0.00,TRUE
228286,22-Aug-2023,1,0,0.00,FALSE
513199,22-Aug-2023,0,2,0.00,TRUE
378676,22-Aug-2023,0,2,0.00,TRUE
689769,22-Aug-2023,0,2,0.00,TRUE
969851,22-Aug-2023,3,2,0.67,FALSE
398340,22-Aug-2023,1,0,0.00,FALSE
33955,22-Aug-2023,3,0,0.00,FALSE
470449,22-Aug-2023,3,0,0.00,FALSE
954722,22-Aug-2023,0,2,0.00,TRUE
131937,22-Aug-2023,0,2,0.00,TRUE
606256,22-Aug-2023,4,0,0.00,FALSE
621677,22-Aug-2023,0,2,0.00,TRUE
487931,22-Aug-2023,4,2,0.50,FALSE
903336,22-Aug-2023,0,2,0.00,TRUE
120532,22-Aug-2023,4,0,0.00,FALSE
945635,22-Aug-2023,3,0,0.00,FALSE
760684,22-Aug-2023,0,2,0.00,TRUE
354409,22-Aug-2023,0,2,0.00,TRUE
490602,22-Aug-2023,4,0,0.00,FALSE
317242,22-Aug-2023,1,0,0.00,FALSE
327290,22-Aug-2023,1,0,0.00,FALSE
993331,22-Aug-2023,4,2,0.50,FALSE
36412,22-Aug-2023,4,0,0.00,FALSE
94225,22-Aug-2023,0,2,0.00,TRUE
704868,22-Aug-2023,4,0,0.00,FALSE
435929,22-Aug-2023,0,2,0.00,TRUE
820541,22-Aug-2023,0,2,0.00,TRUE
455755,22-Aug-2023,0,2,0.00,TRUE
91670,22-Aug-2023,4,2,0.50,FALSE
336847,22-Aug-2023,3,0,0.00,FALSE
144124,22-Aug-2023,4,0,0.00,FALSE
589812,22-Aug-2023,1,2,2.00,TRUE
677542,22-Aug-2023,3,0,0.00,FALSE
604184,22-Aug-2023,0,2,0.00,TRUE
697683,22-Aug-2023,1,2,2.00,TRUE
894539,22-Aug-2023,3,0,0.00,FALSE
739534,22-Aug-2023,0,2,0.00,TRUE
365133,22-Aug-2023,0,2,0.00,TRUE
767398,22-Aug-2023,4,0,0.00,FALSE
385113,22-Aug-2023,3,0,0.00,FALSE
34200,22-Aug-2023,0,2,0.00,TRUE
490939,22-Aug-2023,3,0,0.00,FALSE
803607,22-Aug-2023,3,0,0.00,FALSE
124290,22-Aug-2023,3,0,0.00,FALSE
799688,22-Aug-2023,3,0,0.00,FALSE
859361,22-Aug-2023,1,0,0.00,FALSE
492958,22-Aug-2023,4,2,0.50,FALSE
684939,22-Aug-2023,0,2,0.00,TRUE
600767,22-Aug-2023,0,2,0.00,TRUE
6405,22-Aug-2023,3,0,0.00,FALSE
970529,22-Aug-2023,0,2,0.00,TRUE
51036,22-Aug-2023,0,2,0.00,TRUE
820973,22-Aug-2023,3,0,0.00,FALSE
433521,22-Aug-2023,1,2,2.00,TRUE
440875,22-Aug-2023,0,2,0.00,TRUE
432617,22-Aug-2023,3,0,0.00,FALSE
953175,22-Aug-2023,3,2,0.67,FALSE
942001,22-Aug-2023,3,0,0.00,FALSE
120385,22-Aug-2023,0,2,0.00,TRUE
951463,22-Aug-2023,0,2,0.00,TRUE
243235,22-Aug-2023,3,2,0.67,FALSE
537274,22-Aug-2023,0,2,0.00,TRUE
525531,22-Aug-2023,3,0,0.00,FALSE
913428,22-Aug-2023,0,2,0.00,TRUE
642612,22-Aug-2023,4,0,0.00,FALSE
425341,22-Aug-2023,0,2,0.00,TRUE
760828,22-Aug-2023,3,0,0.00,FALSE
451812,22-Aug-2023,3,0,0.00,FALSE
706112,22-Aug-2023,0,2,0.00,TRUE
557908,22-Aug-2023,0,2,0.00,TRUE
837480,22-Aug-2023,3,0,0.00,FALSE
566052,22-Aug-2023,1,0,0.00,FALSE
137909,22-Aug-2023,3,2,0.67,FALSE
799459,22-Aug-2023,4,0,0.00,FALSE
264803,22-Aug-2023,0,2,0.00,TRUE
56589,22-Aug-2023,3,0,0.00,FALSE
26060,22-Aug-2023,0,2,0.00,TRUE
444361,22-Aug-2023,3,2,0.67,FALSE
679284,22-Aug-2023,4,2,0.50,FALSE
240179,22-Aug-2023,0,2,0.00,TRUE
11422,23-Aug-2023,3,0,0.00,FALSE
848226,23-Aug-2023,0,2,0.00,TRUE
890623,23-Aug-2023,4,0,0.00,FALSE
516376,23-Aug-2023,0,2,0.00,TRUE
196719,23-Aug-2023,0,2,0.00,TRUE
812607,23-Aug-2023,0,2,0.00,TRUE
14145,23-Aug-2023,0,2,0.00,TRUE
871592,23-Aug-2023,3,0,0.00,FALSE
284460,23-Aug-2023,3,0,0.00,FALSE
473929,23-Aug-2023,4,2,0.50,FALSE
77308,23-Aug-2023,3,0,0.00,FALSE
555121,23-Aug-2023,4,0,0.00,FALSE
818522,23-Aug-2023,4,0,0.00,FALSE
462526,23-Aug-2023,4,0,0.00,FALSE
146840,23-Aug-2023,1,0,0.00,FALSE
89084,23-Aug-2023,0,2,0.00,TRUE
888807,23-Aug-2023,4,2,0.50,FALSE
15314,23-Aug-2023,0,2,0.00,TRUE
41853,23-Aug-2023,3,2,0.67,FALSE
257719,23-Aug-2023,4,2,0.50,FALSE
741341,23-Aug-2023,3,2,0.67,FALSE
500739,23-Aug-2023,3,2,0.67,FALSE
799952,23-Aug-2023,0,2,0.00,TRUE
324809,23-Aug-2023,4,0,0.00,FALSE
337168,23-Aug-2023,0,2,0.00,TRUE
659290,23-Aug-2023,3,0,0.00,FALSE
839170,23-Aug-2023,0,2,0.00,TRUE
455083,23-Aug-2023,1,0,0.00,FALSE
183929,23-Aug-2023,4,0,0.00,FALSE
592784,23-Aug-2023,4,0,0.00,FALSE
578097,23-Aug-2023,0,2,0.00,TRUE
487065,23-Aug-2023,0,2,0.00,TRUE
949818,23-Aug-2023,4,0,0.00,FALSE
291238,23-Aug-2023,0,2,0.00,TRUE
313754,23-Aug-2023,1,0,0.00,FALSE
990993,23-Aug-2023,0,2,0.00,TRUE
542300,23-Aug-2023,0,2,0.00,TRUE
587420,23-Aug-2023,0,2,0.00,TRUE
914071,23-Aug-2023,0,2,0.00,TRUE
832348,23-Aug-2023,0,2,0.00,TRUE
540618,23-Aug-2023,0,2,0.00,TRUE
319388,23-Aug-2023,0,2,0.00,TRUE
107548,23-Aug-2023,3,0,0.00,FALSE
194682,23-Aug-2023,3,0,0.00,FALSE
681063,23-Aug-2023,0,2,0.00,TRUE
679321,23-Aug-2023,3,0,0.00,FALSE
118820,23-Aug-2023,1,0,0.00,FALSE
513199,23-Aug-2023,4,0,0.00,FALSE
962054,23-Aug-2023,1,0,0.00,FALSE
378676,23-Aug-2023,3,0,0.00,FALSE
890232,23-Aug-2023,3,2,0.67,FALSE
532965,23-Aug-2023,0,2,0.00,TRUE
689769,23-Aug-2023,3,0,0.00,FALSE
969851,23-Aug-2023,0,2,0.00,TRUE
305754,23-Aug-2023,0,2,0.00,TRUE
491314,23-Aug-2023,4,2,0.50,FALSE
33955,23-Aug-2023,4,2,0.50,FALSE
954722,23-Aug-2023,3,0,0.00,FALSE
131937,23-Aug-2023,3,0,0.00,FALSE
187399,23-Aug-2023,3,0,0.00,FALSE
925482,23-Aug-2023,4,0,0.00,FALSE
721521,23-Aug-2023,0,2,0.00,TRUE
692985,23-Aug-2023,0,2,0.00,TRUE
901144,23-Aug-2023,3,0,0.00,FALSE
764014,23-Aug-2023,4,0,0.00,FALSE
903336,23-Aug-2023,3,0,0.00,FALSE
120532,23-Aug-2023,4,2,0.50,FALSE
945635,23-Aug-2023,0,2,0.00,TRUE
760684,23-Aug-2023,3,0,0.00,FALSE
354409,23-Aug-2023,4,0,0.00,FALSE
317242,23-Aug-2023,1,2,2.00,TRUE
644847,23-Aug-2023,0,2,0.00,TRUE
327290,23-Aug-2023,4,0,0.00,FALSE
807452,23-Aug-2023,0,2,0.00,TRUE
451933,23-Aug-2023,1,2,2.00,TRUE
94225,23-Aug-2023,4,0,0.00,FALSE
704868,23-Aug-2023,1,0,0.00,FALSE
18035,23-Aug-2023,3,2,0.67,FALSE
820541,23-Aug-2023,0,2,0.00,TRUE
455755,23-Aug-2023,4,2,0.50,FALSE
91670,23-Aug-2023,4,0,0.00,FALSE
144124,23-Aug-2023,3,0,0.00,FALSE
589812,23-Aug-2023,1,2,2.00,TRUE
604184,23-Aug-2023,3,0,0.00,FALSE
697683,23-Aug-2023,3,2,0.67,FALSE
739534,23-Aug-2023,1,0,0.00,FALSE
968887,23-Aug-2023,0,2,0.00,TRUE
709916,23-Aug-2023,0,2,0.00,TRUE
897083,23-Aug-2023,3,2,0.67,FALSE
448752,23-Aug-2023,0,2,0.00,TRUE
133542,23-Aug-2023,4,2,0.50,FALSE
112390,23-Aug-2023,0,2,0.00,TRUE
34200,23-Aug-2023,0,2,0.00,TRUE
753354,23-Aug-2023,3,0,0.00,FALSE
124290,23-Aug-2023,3,2,0.67,FALSE
140489,23-Aug-2023,0,2,0.00,TRUE
799688,23-Aug-2023,3,2,0.67,FALSE
859361,23-Aug-2023,4,0,0.00,FALSE
492958,23-Aug-2023,0,2,0.00,TRUE
684939,23-Aug-2023,3,2,0.67,FALSE
449106,23-Aug-2023,3,0,0.00,FALSE
600767,23-Aug-2023,4,0,0.00,FALSE
784827,23-Aug-2023,3,0,0.00,FALSE
51036,23-Aug-2023,0,2,0.00,TRUE
820973,23-Aug-2023,0,2,0.00,TRUE
367391,23-Aug-2023,4,0,0.00,FALSE
433521,23-Aug-2023,3,0,0.00,FALSE
930284,23-Aug-2023,3,0,0.00,FALSE
4452,23-Aug-2023,3,2,0.67,FALSE
82484,23-Aug-2023,3,0,0.00,FALSE
57405,23-Aug-2023,3,0,0.00,FALSE
707935,23-Aug-2023,0,2,0.00,TRUE
942001,23-Aug-2023,3,2,0.67,FALSE
585299,23-Aug-2023,3,0,0.00,FALSE
52729,23-Aug-2023,3,0,0.00,FALSE
661577,23-Aug-2023,0,2,0.00,TRUE
951463,23-Aug-2023,3,0,0.00,FALSE
243235,23-Aug-2023,3,0,0.00,FALSE
564692,23-Aug-2023,3,0,0.00,FALSE
186168,23-Aug-2023,3,0,0.00,FALSE
537274,23-Aug-2023,3,0,0.00,FALSE
525531,23-Aug-2023,4,0,0.00,FALSE
913428,23-Aug-2023,3,2,0.67,FALSE
757274,23-Aug-2023,3,0,0.00,FALSE
642612,23-Aug-2023,3,0,0.00,FALSE
613942,23-Aug-2023,4,2,0.50,FALSE
784673,23-Aug-2023,0,2,0.00,TRUE
425341,23-Aug-2023,4,0,0.00,FALSE
760828,23-Aug-2023,4,0,0.00,FALSE
274207,23-Aug-2023,0,2,0.00,TRUE
706112,23-Aug-2023,3,0,0.00,FALSE
557908,23-Aug-2023,0,2,0.00,TRUE
587645,23-Aug-2023,0,2,0.00,TRUE
566052,23-Aug-2023,3,0,0.00,FALSE
137909,23-Aug-2023,3,0,0.00,FALSE
799459,23-Aug-2023,0,2,0.00,TRUE
264803,23-Aug-2023,4,0,0.00,FALSE
992178,23-Aug-2023,3,2,0.67,FALSE
56589,23-Aug-2023,3,2,0.67,FALSE
33797,23-Aug-2023,0,2,0.00,TRUE
123983,23-Aug-2023,3,0,0.00,FALSE
444361,23-Aug-2023,0,2,0.00,TRUE
673058,23-Aug-2023,0,2,0.00,TRUE
669378,24-Aug-2023,4,2,0.50,FALSE
890623,24-Aug-2023,4,0,0.00,FALSE
965755,24-Aug-2023,4,0,0.00,FALSE
222892,24-Aug-2023,0,2,0.00,TRUE
39154,24-Aug-2023,4,0,0.00,FALSE
34186,24-Aug-2023,3,0,0.00,FALSE
818990,24-Aug-2023,4,0,0.00,FALSE
847349,24-Aug-2023,4,0,0.00,FALSE
284460,24-Aug-2023,0,2,0.00,TRUE
473929,24-Aug-2023,1,0,0.00,FALSE
654297,24-Aug-2023,3,0,0.00,FALSE
552883,24-Aug-2023,3,0,0.00,FALSE
952124,24-Aug-2023,0,2,0.00,TRUE
555121,24-Aug-2023,0,2,0.00,TRUE
462526,24-Aug-2023,0,2,0.00,TRUE
146840,24-Aug-2023,4,0,0.00,FALSE
89084,24-Aug-2023,3,0,0.00,FALSE
714999,24-Aug-2023,0,2,0.00,TRUE
67197,24-Aug-2023,0,2,0.00,TRUE
41853,24-Aug-2023,0,2,0.00,TRUE
257719,24-Aug-2023,0,2,0.00,TRUE
500633,24-Aug-2023,0,2,0.00,TRUE
183929,24-Aug-2023,1,2,2.00,TRUE
734789,24-Aug-2023,3,2,0.67,FALSE
949818,24-Aug-2023,4,0,0.00,FALSE
361361,24-Aug-2023,0,2,0.00,TRUE
291238,24-Aug-2023,1,0,0.00,FALSE
654623,24-Aug-2023,4,0,0.00,FALSE
563740,24-Aug-2023,1,0,0.00,FALSE
542300,24-Aug-2023,1,2,2.00,TRUE
567671,24-Aug-2023,4,2,0.50,FALSE
540618,24-Aug-2023,0,2,0.00,TRUE
60619,24-Aug-2023,1,2,2.00,TRUE
962591,24-Aug-2023,1,0,0.00,FALSE
328457,24-Aug-2023,4,0,0.00,FALSE
681063,24-Aug-2023,0,2,0.00,TRUE
300159,24-Aug-2023,1,0,0.00,FALSE
378287,24-Aug-2023,4,0,0.00,FALSE
118820,24-Aug-2023,1,0,0.00,FALSE
667163,24-Aug-2023,0,2,0.00,TRUE
712307,24-Aug-2023,0,2,0.00,TRUE
513199,24-Aug-2023,1,0,0.00,FALSE
962054,24-Aug-2023,3,0,0.00,FALSE
378676,24-Aug-2023,4,2,0.50,FALSE
890232,24-Aug-2023,0,2,0.00,TRUE
532965,24-Aug-2023,3,0,0.00,FALSE
689769,24-Aug-2023,0,2,0.00,TRUE
305754,24-Aug-2023,4,2,0.50,FALSE
398340,24-Aug-2023,4,2,0.50,FALSE
470449,24-Aug-2023,1,2,2.00,TRUE
623234,24-Aug-2023,3,0,0.00,FALSE
131937,24-Aug-2023,3,0,0.00,FALSE
652118,24-Aug-2023,0,2,0.00,TRUE
187399,24-Aug-2023,0,2,0.00,TRUE
925482,24-Aug-2023,0,2,0.00,TRUE
611575,24-Aug-2023,0,2,0.00,TRUE
621677,24-Aug-2023,0,2,0.00,TRUE
306177,24-Aug-2023,0,2,0.00,TRUE
901144,24-Aug-2023,0,2,0.00,TRUE
876139,24-Aug-2023,0,2,0.00,TRUE
120532,24-Aug-2023,3,2,0.67,FALSE
945635,24-Aug-2023,4,2,0.50,FALSE
760684,24-Aug-2023,3,0,0.00,FALSE
490602,24-Aug-2023,3,0,0.00,FALSE
287070,24-Aug-2023,1,0,0.00,FALSE
317242,24-Aug-2023,0,2,0.00,TRUE
644847,24-Aug-2023,0,2,0.00,TRUE
993331,24-Aug-2023,3,2,0.67,FALSE
807452,24-Aug-2023,4,0,0.00,FALSE
36412,24-Aug-2023,3,0,0.00,FALSE
94225,24-Aug-2023,1,0,0.00,FALSE
18035,24-Aug-2023,0,2,0.00,TRUE
820541,24-Aug-2023,0,2,0.00,TRUE
144124,24-Aug-2023,0,2,0.00,TRUE
589812,24-Aug-2023,0,2,0.00,TRUE
604184,24-Aug-2023,1,0,0.00,FALSE
697683,24-Aug-2023,1,2,2.00,TRUE
894539,24-Aug-2023,3,0,0.00,FALSE
739534,24-Aug-2023,0,2,0.00,TRUE
709916,24-Aug-2023,1,0,0.00,FALSE
700048,24-Aug-2023,3,2,0.67,FALSE
897083,24-Aug-2023,4,0,0.00,FALSE
767398,24-Aug-2023,3,0,0.00,FALSE
863930,24-Aug-2023,0,2,0.00,TRUE
385113,24-Aug-2023,3,0,0.00,FALSE
112390,24-Aug-2023,0,2,0.00,TRUE
647462,24-Aug-2023,4,0,0.00,FALSE
34200,24-Aug-2023,3,0,0.00,FALSE
753354,24-Aug-2023,0,2,0.00,TRUE
490939,24-Aug-2023,4,0,0.00,FALSE
672059,24-Aug-2023,3,0,0.00,FALSE
140489,24-Aug-2023,0,2,0.00,TRUE
799688,24-Aug-2023,3,2,0.67,FALSE
492958,24-Aug-2023,4,0,0.00,FALSE
684939,24-Aug-2023,4,0,0.00,FALSE
